"Nome","title","publishedAt","video_id","views"
"Naiara Azevedo","Naiara Azevedo Louca e Prática (Clipe Oficial DVD HD)",2014-01-23,"Jxy-U_GrnhQ",2179848
"Naiara Azevedo","Naiara Azevedo - Pianinho Caladinho Clipe Oficial",2014-08-27,"JLrNUyXmmjY",3487080
"Naiara Azevedo","Naiara Azevedo QUEM FALA NÃO FAZ (Clipe Oficial DVD) HD",2014-01-10,"6Pg-jyzfqC4",2096252
"Naiara Azevedo","Naiara Azevedo É Todo Seu (Clipe Oficial DVD HD)",2014-01-25,"dZdyxA_EImI",929183
"Naiara Azevedo","Naiara Azevedo A Máscara Caiu (Clipe Oficial DVD HD)",2014-01-25,"sQgaJIX7NL8",1075182
"Naiara Azevedo","Naiara Azevedo MODÃO  (Clipe Oficial DVD HD)",2014-01-23,"AutzmvchBOo",1232723
"Naiara Azevedo","Naiara Azevedo Experimenta (Clipe Oficial DVD HD)",2014-01-25,"vKsbQ350hIM",1784696
"Naiara Azevedo","Naiara Azevedo Favorita (Clipe Oficial DVD HD)",2014-01-15,"EfqU2iIc65Y",881802
"Naiara Azevedo","Naiara Azevedo - Part: João Neto & Frederico (Gota DÁgua)",2014-05-01,"ZwuOCURUcA0",189282
"Naiara Azevedo","Naiara Azevedo DESAPEGA (Clipe Oficial DVD HD)",2014-01-25,"lvlSw8b4TzM",558343
"Naiara Azevedo","Naiara Azevedo (Eu te Esperarei)",2014-08-18,"VYA79mgz-I0",196947
"Naiara Azevedo","Naiara Azevedo Exclusividade (Clipe Oficial DVD HD)",2014-01-25,"BzwhiMcpRMk",910137
"Naiara Azevedo","Naiara Azevedo - Até você voltar (Henrique e Juliano)",2014-11-27,"G_x6x_9mi-s",85020
"Naiara Azevedo","72 HORAS COM NAIARA AZEVEDO",2014-09-10,"hVVc8EAYjkM",89194
"Naiara Azevedo","Naiara Azevedo (Resposta lepo lepo)",2014-03-04,"EElRzn40_aI",675996
"Naiara Azevedo","Naiara Azevedo - Outubro Rosa",2014-10-14,"Z1zmOhuzVm4",11031
"Naiara Azevedo","Naiara Azevedo - O Que eu Mais Queria",2015-04-08,"5szbGUM6QPo",13100123
"Naiara Azevedo","Naiara Azevedo - Sinal Vermelho",2015-09-09,"pJfiGk8z5gg",18197814
"Naiara Azevedo","Naiara Azevedo - Ex do seu atual (Clipe Oficial)",2015-12-23,"beMDvGQFQ-0",81625313
"Naiara Azevedo","Naiara Azevedo - Vou te Trair",2015-06-15,"pe6J0rorfgA",31561185
"Naiara Azevedo","Naiara Azevedo Bota a Cara no Sol",2015-03-17,"HFL5zgrlC8M",2658502
"Naiara Azevedo","Naiara Azevedo - Sabor de Mel (Cover)",2015-07-01,"xKW9vNXR7is",406517
"Naiara Azevedo","Naiara Azevedo    Part: João Neto e Frederico - GOTA D` AGUA",2015-02-03,"zQEaD9vdDuE",100647
"Naiara Azevedo","Naiara Azevedo - Making Jacques Janine - Londrina/PR",2015-10-08,"U3mp-nCYEkw",41904
"Naiara Azevedo","Naiara Azevedo (Bastidores)",2015-08-26,"7eCEMUvuMlM",7677
"Naiara Azevedo","Naiara Azevedo - 03/10 Itamonte/MG",2015-10-07,"H9KcLhRH56E",11658
"Naiara Azevedo","Naiara Azevedo - 02/10 Londrina/PR",2015-10-07,"F6t-YBc0SSs",13353
"Naiara Azevedo","Naiara Azevedo - Ele Não Merece A Gente part. Paula Mattos (Clipe Oficial)",2016-06-21,"suM-7qb1QBE",26825287
"Naiara Azevedo","Naiara Azevedo - Entre Ela E Eu (Clipe Oficial)",2016-06-24,"KfYEfHFc11o",13089279
"Naiara Azevedo","Naiara Azevedo - Tantos Planos (Clipe Oficial)",2016-06-15,"nMnvHDS7WgQ",20822602
"Naiara Azevedo","Naiara Azevedo - Radinho do Seu Zé (Clipe Oficial) [DVD Totalmente Diferente]",2016-05-04,"hNnqmuT0HUg",22106308
"Naiara Azevedo","Naiara Azevedo - O Nome Dela É Rapariga (Clipe Oficial)",2016-05-18,"QykDL9kWq24",22973704
"Naiara Azevedo","Naiara Azevedo - Ela Só Quer Viajar Part. Thiago Brava",2016-07-05,"54Qrbo0CpPM",7573004
"Naiara Azevedo","Naiara Azevedo Ft. Zé Neto e Cristiano - Inquilino (Clipe Oficial)",2016-04-25,"rhj88UBZdwQ",26005499
"Naiara Azevedo","Naiara Azevedo - Você Não Presta (Clipe Oficial)",2016-06-28,"nwHxWbS9OVg",9087103
"Naiara Azevedo","50 Reais - Naiara Azevedo Ft. Maiara e Maraisa (Clipe Oficial)",2016-04-15,"yjLz5bPhCoI",30023149
"Naiara Azevedo","Naiara Azevedo - Aqui Pro Meu Ex (Clipe Oficial)",2016-07-01,"duyPNRicw7g",9285627
"Naiara Azevedo","Naiara Azevedo - Primeiro Gole (Clipe Oficial)",2016-07-15,"d4WyMkHTgLA",2367931
"Naiara Azevedo","Naiara Azevedo - Parceira de Copo (Clipe Oficial)",2016-07-22,"abGFBYyoYuM",2771187
"Naiara Azevedo","Naiara Azevedo - Motel Tá Lotado part. Maykow e Bruno (Clipe Oficial)",2016-07-19,"cUidqk61hNk",2375362
"Naiara Azevedo","Naiara Azevedo - Cadê Você Aqui Comigo (Clipe Oficial)",2016-07-12,"szhvClUoOrg",1818021
"Naiara Azevedo","Naiara Azevedo - Na Estrada - Itapaci/GO",2016-08-15,"-5Vq_ltvBbg",186163
"Naiara Azevedo","Naiara Azevedo - Na Estrada - Aruanã/GO",2016-08-01,"zLjgTtM5uhg",236062
"Naiara Azevedo","Naiara Azevedo - Na Estrada - Goiatuba/GO",2016-07-25,"AKpgqxDSh_g",158760
"Naiara Azevedo","Naiara Azevedo - 50 Reais Part. João Neto e Frederico no Música Boa Ao Vivo",2016-07-18,"VNDyfja4ltw",724581
"Naiara Azevedo","DVD Totalmente Diferente - Ao Vivo (Álbum Completo)",2016-08-03,"QDvqI51x2EY",3642035
"Naiara Azevedo","Naiara Azevedo e Luene Carvalho - Nome Dela é Rapariga",2016-01-14,"WW0KisBmJqs",86890
"Naiara Azevedo","Naiara Azevedo - Mordida, Beijo e Tapa (Vídeo Oficial)",2017-03-17,"0MsMrzrwYdc",8252365
"Naiara Azevedo","Naiara Azevedo - Caminhão de Lágrimas | Prévia do DVD - Aprenda a Cantar",2017-02-25,"xwz-_tghs6g",1108815
"Naiara Azevedo","Naiara Azevedo - Cor de Cereja | Prévia do DVD - Aprenda a Cantar",2017-02-25,"eUHaJN6ggo8",797794
"Naiara Azevedo","Naiara Azevedo - Coração de Muleta | Prévia do DVD - Aprenda a Cantar",2017-02-25,"p021U678Qbo",864934
"Naiara Azevedo","Naiara Azevedo - Deus te Ouça | Prévia do DVD - Aprenda a Cantar",2017-02-25,"UEBxUwQ836Y",1167463
"Naiara Azevedo","Naiara Azevedo - Beba Mais (Clipe Oficial)",2017-02-18,"RlaX1NcXbHo",6424260
"Naiara Azevedo","Naiara Azevedo - Making Of - Mordida, Beijo e Tapa",2017-03-27,"fIXH8a7IcQ8",115345
"Naiara Azevedo","Naiara Azevedo - Making Of - Beba Mais",2017-02-23,"dzMETqPdpKk",81819
"Naiara Azevedo","Naiara Azevedo - Tour EUA",2017-02-15,"5WDZsmyGqt8",110522
"Day e Lara","Day e Lara - Até Ex Duvida ft. Maiara & Maraisa",2016-09-23,"KwreBUSdiLk",14707098
"Day e Lara","Day e Lara - Lixeiro",2016-10-28,"OL-xdUDJQ4A",889081
"Day e Lara","Day e Lara - X na Comanda",2016-11-25,"uE1NkBp603M",1822279
"Day e Lara","Day e Lara - Couvert",2016-12-16,"EfQY6bTBJNs",211470
"Day e Lara","Day e Lara - Atendo ou Não Atendo ft. Munhoz & Mariano",2017-01-13,"XI2mSXI6FbI",1357066
"Day e Lara","Day e Lara - Digitando...",2017-01-20,"XwzN0g7i3l4",708110
"Day e Lara","Day e Lara - Minas Com Goiás",2017-02-10,"pincsRpB-BA",180029
"Day e Lara","Day e Lara - Cê Sabe Que é Ele",2017-02-03,"choBU_0XC6A",275866
"Day e Lara","Day e Lara - Liga pro Meu Advogado",2017-04-07,"VaEx0JRZR8A",156481
"Day e Lara","Day e Lara - Eu Dei",2017-03-17,"Zlqe_xpjL8k",159328
"Day e Lara","Day e Lara - Traição Não é Acidente",2017-04-20,"G2Upb6JTAvU",57189
"Paula Fernandes","Paula Fernandes - Quero Sim",2009-06-26,"djyUM7qg97Y",5635375
"Paula Fernandes","Paula Fernandes - Chuva Chover",2009-12-01,"tKLPoIjYKzA",1976795
"Paula Fernandes","Paula Fernandes - Meu Eu Em Você",2009-06-26,"Nip0LbiShcQ",2179481
"Paula Fernandes","Paula Fernandes - Sensações",2011-03-01,"-BWit9kFJUQ",10692931
"Paula Fernandes","Paula Fernandes, Victor & Leo - Não Precisa",2011-03-01,"YBwuoIO2NNk",92198635
"Paula Fernandes","Paula Fernandes - Seio De Minas",2011-03-01,"1ux38zbTVSo",5702371
"Paula Fernandes","Paula Fernandes - Pra Que Conversar?",2011-03-01,"Td2PYnsiW88",4317972
"Paula Fernandes","Paula Fernandes, Leonardo - Tocando Em Frente",2011-01-25,"Jb7LTOMJ3Qg",25280461
"Paula Fernandes","Paula Fernandes - Quero Sim (Ao Vivo)",2011-02-14,"CKT77CNGgxM",10638295
"Paula Fernandes","Paula Fernandes - Navegar Em Mim",2011-03-01,"AA8N4Y2iKnA",4972846
"Paula Fernandes","Paula Fernandes, Almir Sater - Jeito De Mato",2011-05-06,"z75JpfOKIBI",9096651
"Paula Fernandes","Paula Fernandes - Costumes",2011-05-09,"ZtByaBC0nc4",6952912
"Paula Fernandes","Paula Fernandes - Jeito De Mato (Ao Vivo)",2011-02-14,"hesptNyhRk0",8184943
"Paula Fernandes","Paula Fernandes - Voa",2011-03-01,"OMn1gHOoZqc",6386520
"Paula Fernandes","Paula Fernandes - Pássaro de Fogo (Ao Vivo)",2011-02-14,"IZsuekkkUb4",26996313
"Paula Fernandes","Paula Fernandes - Apaixonados Pela Lua",2011-02-10,"RIfF5NnDrdU",6500541
"Paula Fernandes","Paula Fernandes, Marcus Viana - Quando A Chuva Passar",2011-05-26,"pnipW5naaFo",5026719
"Paula Fernandes","Paula Fernandes, Leonardo - India",2011-02-14,"QP_CJONnHBo",9530643
"Paula Fernandes","Paula Fernandes - Nem Pensar",2011-06-01,"BwuyIeX-mcY",2608241
"Paula Fernandes","Paula Fernandes - Meu Eu Em Você (Ao Vivo)",2011-02-14,"1NJUfig_tmA",19957989
"Paula Fernandes","Paula Fernandes - Pra Você",2011-02-14,"wn-7jpGEa9U",32942045
"Paula Fernandes","Paula Fernandes - Tarde Demais",2011-03-01,"Ms4p5O4hoLE",5203443
"Paula Fernandes","Paula Fernandes - Complicados Demais",2011-02-14,"sEoBe2z1SzE",5607240
"Paula Fernandes","Amargurado / Sem Você / Ainda Ontem Chorei De Saudade",2011-05-06,"EAMs28qRbRY",5041922
"Paula Fernandes","Paula Fernandes - Isso É Amar Você",2011-02-14,"Ki1im052Rdw",3618925
"Paula Fernandes","Paula Fernandes - Debaixo Do Cacho / Apaixonado Por Você",2011-02-10,"qmMjbE9maTM",3302791
"Paula Fernandes","Paula Fernandes - Man! I Feel Like A Woman",2011-06-01,"-Lpyt864RvQ",2976452
"Paula Fernandes","Taylor Swift, Paula Fernandes - Long Live",2012-01-30,"1etzkcAo6WA",12043835
"Paula Fernandes","Paula Fernandes - Cuidar Mais De Mim",2012-12-13,"wlyIzYc1f3E",5803759
"Paula Fernandes","Paula Fernandes - Eu Sem Você",2012-05-23,"-ypIzdy1Bkc",67959317
"Paula Fernandes","Paula Fernandes - O Que Restou De Nós",2013-10-22,"QFXBNJRQJuc",2155530
"Paula Fernandes","Paula Fernandes - Quem É",2013-10-21,"1NOifmNWv98",6405951
"Paula Fernandes","Paula Fernandes - Não Fui Eu",2013-10-21,"-DZxdR2FB00",13740522
"Paula Fernandes","Paula Fernandes - Sensações",2013-10-22,"sbCJameSLRM",5693123
"Paula Fernandes","Paula Fernandes - Mistérios Do Tempo",2013-10-22,"z2VFpJ-vTh0",1477075
"Paula Fernandes","Paula Fernandes, ZeZé Di Camargo, Luciano - Coração Na Contramão",2013-10-21,"zRDokn2VIe0",2917060
"Paula Fernandes","Paula Fernandes - Uma Canção Pra Mim",2013-10-22,"TT-IGMJQz6k",2183362
"Paula Fernandes","Paula Fernandes - Nunca Mais Eu E Você",2013-10-22,"Mys5KA_ESQM",3197532
"Paula Fernandes","Paula Fernandes - Cartas No Porão",2013-10-22,"rBGH1aCdP9Y",1563416
"Paula Fernandes","Paula Fernandes - Navegar Em Mim",2013-10-22,"3EwG1sHCLPU",1005725
"Paula Fernandes","Paula Fernandes, Taylor Swift - Long Live",2013-10-21,"mR6mYW_s-kY",4047553
"Paula Fernandes","Paula Fernandes - Um Ser Amor",2013-10-21,"oIMWP2qGE_U",7048305
"Paula Fernandes","Paula Fernandes - Pra Você",2013-10-21,"Nuc1ZiHIiaw",4798416
"Paula Fernandes","Paula Fernandes - Mineirinha Ferveu / Nóis Enverga Mais Não Quebra / Debaixo Do Cacho",2013-10-21,"taVkPunAhQE",3761465
"Paula Fernandes","Paula Fernandes, Roberta Miranda - A Majestade O Sabiá",2013-10-21,"c4ZoEYP_yfQ",4005297
"Paula Fernandes","Paula Fernandes - Um Ser Amor (Lyric Video)",2013-08-13,"8IDfbI8vmuI",841933
"Paula Fernandes","Paula Fernandes - Se O Coração Viajar",2013-10-21,"MCA3Ol8MCzg",1752505
"Paula Fernandes","Paula Fernandes - Se Liga",2013-10-22,"njex8p9tw5Y",1975439
"Paula Fernandes","Paula Fernandes - Pássaro De Fogo",2013-10-22,"9rsPOVKW1TU",7120474
"Paula Fernandes","Paula Fernandes - Não Precisa",2013-10-22,"asd2aDuDyBo",2354310
"Paula Fernandes","Paula Fernandes - Jeito De Mato / Céu Vermelho",2013-10-21,"GB0xLex1KTw",3813516
"Paula Fernandes","Paula Fernandes - Diga (Dime)",2013-10-22,"9RqCTAwOGjo",1069723
"Paula Fernandes","Paula Fernandes - Eu Sem Você",2013-10-21,"mQpnBuooIiQ",2169488
"Paula Fernandes","Paula Fernandes - Se O Coração Viajar",2013-06-10,"fWxBAZgGX6c",2318710
"Paula Fernandes","Paula Fernandes - Sem Você / Amanheceu, Peguei A Viola / Sorriso Mudo",2013-10-22,"-AdeXcmNW84",746805
"Paula Fernandes","I'm Gonna Getcha Good! / Whose Bed Have Your Boots Been Under? / Man! I Feel Like A Woman",2013-10-22,"WMd_V3uWY70",1008764
"Paula Fernandes","Paula Fernandes - Cheiro de Relva",2013-03-10,"jhi0tXLmvUA",239396
"Paula Fernandes","Paula Fernandes, Shania Twain - You're Still The One",2014-08-01,"JyZdrkrxD4o",11699175
"Paula Fernandes","Paula Fernandes, Mickael Carreira - Eu Sem Você",2014-09-30,"JYFehWYz48c",1102719
"Paula Fernandes","Paula Fernandes - A Paz Desse Amor",2015-09-16,"RJPBP_uP58c",11824688
"Paula Fernandes","Paula Fernandes, Victor & Leo - Depois",2015-05-18,"qkvHtU20gkk",1576328
"Paula Fernandes","Paula Fernandes, Chitãozinho, Xororó - Pegando Lágrimas",2015-01-07,"ewphMnxkPdU",4777862
"Paula Fernandes","Paula Fernandes - Amanhecer",2015-10-16,"b3x-krmrR_4",1661693
"Paula Fernandes","Paula Fernandes - VEVO Sessions Paula Fernandes: Sensações",2015-09-02,"twBez5xrLco",145030
"Paula Fernandes","Paula Fernandes - Upfront VEVO Paula Fernandes - Pássaro De Fogo",2015-06-03,"WxRz90GsseQ",231401
"Paula Fernandes","Paula Fernandes - VEVO Sessions Paula Fernandes: A Paz Desse Amor",2015-09-02,"AFWUjIQIuyc",253926
"Paula Fernandes","Paula Fernandes - VEVO Sessions Paula Fernandes: Não Fui Eu",2015-09-02,"0Ag-10gs7xs",88395
"Paula Fernandes","Paula Fernandes, Sandy - Sensações (Ao Vivo)",2016-10-14,"AM1FrFtum58",757940
"Paula Fernandes","Paula Fernandes - Olhos De Céu (Ao Vivo)",2016-09-06,"KVYNFlb5xrA",1554229
"Paula Fernandes","Paula Fernandes - Piração",2016-01-14,"zLx6AsV6JgM",11868736
"Paula Fernandes","Paula Fernandes - Desculpe, Mas Eu Vou Chorar (Ao Vivo)",2016-10-14,"3QD6h9wnDVs",313243
"Paula Fernandes","Paula Fernandes - Depende Da Gente (Ao Vivo)",2016-07-15,"U1VDmhxhTKU",3099048
"Paula Fernandes","Paula Fernandes - Pronta Pra Você (Lyric Video)",2016-03-23,"KkEh5v7H4ZU",1056621
"Paula Fernandes","Paula Fernandes - Menino Bonito",2016-03-29,"wCAqGIoQBF8",1556524
"Paula Fernandes","Paula Fernandes - La Paz De Este Amor (Ao Vivo) ft. Pablo Lopez",2016-10-14,"3EPHwkHLS74",174568
"Paula Fernandes","Paula Fernandes - Cartas No Porão (Ao Vivo)",2016-10-14,"EJqHAgrjqGo",144283
"Paula Fernandes","Paula Fernandes - Nuvem De Lágrimas (Ao Vivo)",2016-10-14,"T_sabJj2hyo",199676
"Paula Fernandes","Paula Fernandes - Amanhecer",2016-04-04,"TWUOsIvvaq8",1562335
"Paula Fernandes","Paula Fernandes - Depende Da Gente (Ao Vivo Na Feira Do Carreteiro)",2016-08-24,"9uTDGyR8Lk8",476811
"Paula Mattos","Que Sorte A Nossa - PAULA MATTOS",2015-08-31,"hRH7gdhferQ",42587500
"Paula Mattos","Eu Já Te Amava - PAULA MATTOS part. THAEME & THIAGO",2015-11-23,"IWxxsjEtXUw",15007192
"Paula Mattos","Amor É Diferente - PAULA MATTOS part. ZÉ FELIPE",2015-11-03,"wrIamRItpTQ",12370267
"Paula Mattos","Pros Outros - PAULA MATTOS",2015-11-10,"iNL975v3fys",4077458
"Paula Mattos","Farol Fechado - PAULA MATTOS",2015-12-01,"-uowacnOgIg",3172307
"Paula Mattos","Rosa Amarela - PAULA MATTOS",2015-10-27,"sjlGsv4DpJk",3693627
"Paula Mattos","Quem Vê Cara Não Vê Coração - PAULA MATTOS",2015-09-30,"pVvUjPXrQqc",8011673
"Paula Mattos","Quanto Tempo Falta - PAULA MATTOS",2015-12-08,"Qr1FfxKG6_w",6227050
"Paula Mattos","O Povo Fala - PAULA MATTOS part. MUNHOZ & MARIANO",2015-12-15,"LUeEuoDptwc",6224845
"Paula Mattos","Tem Que Ser Agora - PAULA MATTOS",2015-11-17,"rD5tCGveswk",4828693
"Paula Mattos","PAULA MATTOS - QUE SORTE A NOSSA ( vídeo Lyrics)",2015-04-22,"WxLtXfGDGY0",2147196
"Paula Mattos","Rosa Amarela (Clipe Oficial) - PAULA MATTOS",2016-04-27,"FSdvW17D5P0",13114930
"Paula Mattos","Chute e Bomba- PAULA MATTOS part. Wesley Safadão #PaulaMattosChuteeBomba",2016-08-23,"bWXS3wys5Vo",7635952
"Paula Mattos","Coisa de Ex - PAULA MATTOS #PaulaMattosCoisadeEx",2016-11-17,"zRnx4fDsg74",6252816
"Paula Mattos","As Butequera - PAULA MATTOS  #PaulaMattosAsButequera",2016-10-14,"gBXElnM51EE",1658425
"Wanessa","Wanessa Camargo - Assistindo Madonna na Stick & Sweet Tour, OMG!",2008-11-03,"RMfvFYEDtrQ",108542
"Wanessa","Wanessa Camargo - One Of Us (Joan Osbourne Cover)",2008-07-23,"UITLGj9baDU",86309
"Wanessa","Wanessa Camargo - You've Got A Friend (James Taylor cover)",2008-07-30,"yRtGNnOwfvg",166035
"Wanessa","Wanessa Camargo - Everybody Hurts (R.E.M. Cover)",2008-07-23,"a9vNjdnHp34",95967
"Wanessa","Wanessa Camargo - Pescador de Ilusões (O Rappa Cover)",2008-07-23,"KOnJfnL3ZWU",128218
"Wanessa","Wanessa Camargo - You Oughta Know  (Alanis Morissette Cover)",2008-07-23,"SLTKLA5cW7s",46755
"Wanessa","Wanessa Camargo - Dossiê Wanessa (Episódio 1)",2009-07-03,"Yox-DRM91mA",13528
"Wanessa","Wanessa Camargo - Dossiê Wanessa (Episódio 2)",2009-07-09,"ufjZYUxquvg",7970
"Wanessa","Wanessa Camargo - Dossiê Wanessa (Episódio 3)",2009-07-10,"d6jIZx0cIck",22067
"Wanessa","Wanessa Camargo - Não Tô Pronta Pra Perdoar (Not Ready To Make Nice) [Ao Vivo no Citibank Hall]",2010-12-18,"mIhOIARi-MU",39620
"Wanessa","Wanessa Camargo - Abrazamé (Ao Vivo no Citibank Hall)",2010-12-19,"BDX1Gc1pftI",33453
"Wanessa","Wanessa Camargo - Falling For U (Ao Vivo no Citibank Hall)",2010-12-21,"r9Ion5FEdTA",72271
"Wanessa","Wanessa Camargo - Tanta Saudade (Heaven Came Down) [Ao Vivo no Citibank Hall]",2010-12-19,"UC9N_qbn44M",56546
"Wanessa","Wanessa Camargo - Stuck On Repeat (Ao Vivo no Citibank Hall)",2010-12-21,"aJvbPXc7tGU",43166
"Wanessa","Wanessa Camargo - Chamar Atenção (Sick Inside) [Ao Vivo no Citibank Hall]",2010-12-18,"a7y9hBeome4",35064
"Wanessa","Wanessa Camargo - Amor Amor (Ao Vivo no Citibank Hall)",2010-12-21,"dtvcKmimE6U",56576
"Wanessa","Wanessa Camargo - O Amor Não Deixa (Love Won't Let Me) [[Ao Vivo no Citibank Hall]",2010-12-20,"kGdDvjINekY",43513
"Wanessa","Wanessa Camargo - Medley Acústico [Ao Vivo no Citibank Hall]",2010-12-19,"VE4Bbt3Glh0",51191
"Wanessa","Wanessa Camargo - Só Se Vive Uma Vez (Ao Vivo no Citibank Hall)",2010-12-19,"OHPuFgCFnC8",23723
"Wanessa","Wanessa Camargo -  Medley Pop (Ao Vivo no Citibank Hall)",2010-12-20,"8BT0YAbMvsw",41811
"Wanessa","Wanessa Camargo - Ao Vivo no Citibank Hall (Making Of)",2010-12-18,"ZzoxbeNiKfI",16938
"Wanessa","Wanessa Camargo - Vi Anjos (Ao Vivo no Citibank Hall)",2010-12-19,"3TCtz8OMzVg",26482
"Wanessa","Wanessa Camargo - Me Engana Que Eu Gosto (Mienteme) [Ao Vivo no Citibank Hall]",2010-12-20,"S0MRqhWjlwo",33370
"Wanessa","Wanessa Camargo  -  Sem Querer (Ao Vivo no Citibank Hall)",2010-12-18,"5wREraYr3sk",48916
"Wanessa","Wanessa Camargo - Party Line (Ao Vivo no Citibank Hall)",2010-12-20,"sYiBuWmkFsI",18059
"Wanessa","Wanessa Camargo - Não Me Leve A Mal (Let Me Live) [Ao Vivo no Citibank Hall]",2010-12-20,"kbnl1OFA4r0",28137
"Wanessa","Wanessa Camargo - Meu Menino (Ao Vivo no Citibank Hall)",2010-12-20,"jcvfw5hlJj0",12181
